Płeć;5 km Tempo;Czas [s]
M;4.616666666666666;6035.0
M;4.656666666666666;6035.0
M;4.463333333333334;6036.0
M;4.75;6036.0
M;4.573333333333333;6039.0
M;4.596666666666667;6041.0
M;4.433333333333334;6041.0
M;4.7733333333333325;6042.0
M;4.446666666666667;6042.0
K;4.463333333333334;6043.0
M;4.6;6043.0
M;4.726666666666668;6043.0
M;4.743333333333334;6044.0
M;4.78;6044.0
M;4.78;6044.0
M;4.78;6045.0
K;4.666666666666667;6045.0
M;4.6;6046.0
M;4.85;6046.0
M;4.596666666666667;6046.0
K;4.836666666666667;6047.0
M;4.8133333333333335;6047.0
M;4.5600000000000005;6048.0
M;4.52;6049.0
M;4.72;6051.0
M;4.703333333333333;6051.0
M;4.466666666666667;6051.0
M;4.716666666666667;6051.0
M;4.493333333333334;6051.0
M;4.793333333333334;6052.0
K;4.8;6053.0
K;4.723333333333333;6054.0
K;4.66;6056.0
M;4.77;6056.0
K;4.77;6057.0
M;4.75;6058.0
M;4.6433333333333335;6061.0
M;4.3933333333333335;6062.0
M;4.7733333333333325;6062.0
M;4.696666666666667;6063.0
M;4.266666666666667;6065.0
K;4.569999999999999;6066.0
M;4.873333333333333;6067.0
M;4.746666666666667;6067.0
M;4.753333333333333;6068.0
M;4.596666666666667;6068.0
M;4.45;6068.0
M;4.876666666666667;6069.0
K;4.75;6070.0
M;4.88;6070.0
K;4.79;6071.0
M;4.6033333333333335;6071.0
K;4.803333333333333;6072.0
M;4.486666666666666;6072.0
M;4.34;6072.0
K;4.72;6073.0
M;4.636666666666667;6073.0
M;4.77;6074.0
M;4.433333333333334;6074.0
M;4.756666666666666;6075.0
M;4.496666666666667;6075.0
M;4.79;6076.0
M;4.536666666666666;6076.0
M;4.63;6079.0
M;4.613333333333333;6080.0
M;4.446666666666667;6080.0
M;4.703333333333333;6080.0
M;4.593333333333334;6080.0
M;4.8100000000000005;6081.0
M;4.456666666666666;6081.0
M;4.63;6082.0
M;4.413333333333333;6082.0
M;4.696666666666667;6083.0
M;4.489999999999999;6083.0
M;4.739999999999999;6083.0
M;4.6066666666666665;6083.0
M;5.02;6083.0
M;4.9366666666666665;6083.0
M;4.7733333333333325;6083.0
M;4.426666666666667;6084.0
M;4.73;6084.0
M;4.626666666666667;6084.0
M;4.793333333333334;6088.0
K;4.22;6088.0
M;4.67;6089.0
M;4.5600000000000005;6089.0
M;4.946666666666667;6089.0
M;4.69;6089.0
M;4.77;6090.0
M;4.673333333333333;6090.0
M;4.63;6091.0
M;4.7;6091.0
M;5.006666666666666;6091.0
M;4.83;6093.0
M;4.713333333333334;6093.0
M;4.833333333333333;6094.0
K;4.786666666666666;6095.0
M;4.5233333333333325;6095.0
M;4.6433333333333335;6096.0
M;4.633333333333334;6098.0
M;4.663333333333333;6098.0
M;4.77;6098.0
M;4.806666666666667;6100.0
M;4.79;6100.0
K;4.676666666666667;6100.0
M;4.763333333333334;6100.0
M;4.733333333333333;6101.0
M;4.59;6102.0
M;4.716666666666667;6103.0
M;4.510000000000001;6103.0
M;4.816666666666666;6103.0
K;4.46;6105.0
M;4.3566666666666665;6106.0
M;4.543333333333334;6106.0
M;4.53;6109.0
M;4.693333333333333;6109.0
M;4.61;6109.0
M;4.476666666666668;6109.0
M;4.5233333333333325;6110.0
M;4.8133333333333335;6111.0
M;4.636666666666667;6112.0
M;4.513333333333334;6113.0
M;4.596666666666667;6113.0
M;4.276666666666667;6114.0
M;4.8;6115.0
K;4.726666666666668;6116.0
M;4.486666666666666;6116.0
K;4.663333333333333;6116.0
M;4.816666666666666;6116.0
M;4.763333333333334;6117.0
M;4.653333333333333;6118.0
M;4.776666666666667;6118.0
M;4.62;6118.0
M;4.63;6118.0
M;4.766666666666667;6118.0
M;4.71;6118.0
M;4.506666666666666;6119.0
M;4.873333333333333;6119.0
M;4.793333333333334;6119.0
M;4.64;6120.0
M;4.77;6121.0
M;4.8;6122.0
M;4.863333333333333;6122.0
M;4.576666666666667;6123.0
M;4.503333333333333;6123.0
M;4.3566666666666665;6123.0
M;4.63;6124.0
M;4.753333333333333;6124.0
M;4.8;6124.0
M;4.473333333333333;6124.0
K;4.79;6124.0
M;4.743333333333334;6124.0
M;4.716666666666667;6124.0
K;4.319999999999999;6125.0
M;4.75;6126.0
M;4.483333333333333;6127.0
M;4.783333333333333;6128.0
M;4.3966666666666665;6129.0
M;4.760000000000001;6129.0
M;4.58;6129.0
M;4.443333333333333;6131.0
M;4.943333333333333;6131.0
M;5.04;6132.0
M;4.716666666666667;6132.0
M;4.916666666666667;6132.0
M;4.836666666666667;6134.0
M;4.593333333333334;6134.0
M;4.66;6135.0
M;4.726666666666668;6136.0
M;4.67;6136.0
M;4.796666666666667;6137.0
M;4.876666666666667;6137.0
K;4.726666666666668;6137.0
M;4.533333333333333;6138.0
M;4.723333333333333;6138.0
M;4.786666666666666;6139.0
M;4.71;6141.0
M;4.78;6142.0
M;4.676666666666667;6142.0
M;4.77;6142.0
M;4.806666666666667;6142.0
M;4.79;6143.0
M;4.463333333333334;6143.0
M;4.833333333333333;6143.0
M;4.77;6144.0
M;4.883333333333334;6144.0
K;4.726666666666668;6144.0
K;4.6866666666666665;6145.0
M;4.7733333333333325;6145.0
M;4.696666666666667;6145.0
M;4.65;6146.0
M;4.75;6147.0
M;4.83;6147.0
M;4.766666666666667;6147.0
M;5.696666666666667;6147.0
M;4.823333333333333;6148.0
M;4.733333333333333;6149.0
M;4.823333333333333;6149.0
M;4.39;6149.0
K;4.676666666666667;6150.0
M;4.676666666666667;6150.0
M;4.86;6151.0
M;4.843333333333334;6152.0
M;4.6033333333333335;6152.0
M;4.596666666666667;6152.0
M;4.79;6153.0
M;4.553333333333333;6153.0
M;4.58;6154.0
M;4.836666666666667;6155.0
K;4.7733333333333325;6155.0
M;4.78;6155.0
M;4.716666666666667;6156.0
M;4.763333333333334;6156.0
M;4.816666666666666;6157.0
M;4.819999999999999;6157.0
M;4.963333333333334;6158.0
M;4.44;6159.0
M;4.58;6159.0
M;4.703333333333333;6161.0
M;4.736666666666666;6162.0
M;4.6433333333333335;6162.0
M;4.526666666666667;6164.0
M;4.59;6164.0
M;4.763333333333334;6164.0
M;4.53;6165.0
M;4.61;6165.0
M;4.26;6165.0
M;4.946666666666667;6166.0
M;4.54;6166.0
M;4.8;6166.0
M;4.84;6167.0
M;4.663333333333333;6167.0
M;4.883333333333334;6168.0
M;4.733333333333333;6168.0
M;4.576666666666667;6169.0
M;4.5633333333333335;6169.0
K;4.79;6169.0
M;4.8133333333333335;6169.0
K;4.54;6170.0
M;4.87;6170.0
M;4.626666666666667;6171.0
M;4.77;6171.0
M;5.516666666666667;6172.0
M;5.086666666666667;6173.0
M;5.066666666666666;6173.0
M;4.623333333333333;6173.0
M;5.08;6173.0
M;4.77;6173.0
M;4.67;6174.0
M;4.876666666666667;6174.0
M;4.543333333333334;6176.0
M;4.72;6176.0
K;4.833333333333333;6176.0
M;5.016666666666667;6178.0
M;4.8133333333333335;6178.0
M;4.8533333333333335;6178.0
M;4.803333333333333;6179.0
M;4.883333333333334;6179.0
M;4.583333333333333;6179.0
M;4.94;6182.0
M;4.72;6183.0
M;4.863333333333333;6185.0
M;4.846666666666667;6185.0
M;4.84;6186.0
M;4.463333333333334;6187.0
M;4.726666666666668;6188.0
M;4.8533333333333335;6188.0
M;4.656666666666666;6188.0
M;4.69;6188.0
M;4.593333333333334;6190.0
M;4.636666666666667;6190.0
M;4.483333333333333;6190.0
M;4.8966666666666665;6191.0
K;4.783333333333333;6192.0
M;4.743333333333334;6192.0
M;4.6066666666666665;6192.0
M;4.913333333333333;6193.0
M;4.626666666666667;6193.0
M;4.863333333333333;6194.0
M;4.59;6197.0
M;4.53;6197.0
M;4.73;6197.0
M;4.8133333333333335;6197.0
M;4.666666666666667;6198.0
M;4.783333333333333;6198.0
M;4.9366666666666665;6199.0
M;4.87;6199.0
M;4.826666666666667;6200.0
M;4.5633333333333335;6200.0
M;4.6066666666666665;6200.0
M;5.03;6201.0
M;4.8100000000000005;6201.0
M;4.8566666666666665;6202.0
M;4.36;6202.0
M;4.8100000000000005;6202.0
M;4.776666666666667;6203.0
M;4.453333333333333;6204.0
K;4.826666666666667;6204.0
M;4.52;6204.0
M;4.653333333333333;6205.0
M;4.776666666666667;6206.0
M;4.786666666666666;6207.0
M;4.930000000000001;6207.0
M;4.7;6207.0
M;4.283333333333333;6207.0
K;4.9;6207.0
M;4.526666666666667;6208.0
M;4.676666666666667;6208.0
M;4.9;6210.0
M;4.6033333333333335;6210.0
K;4.7733333333333325;6211.0
M;4.706666666666666;6212.0
M;4.733333333333333;6213.0
M;4.833333333333333;6213.0
M;4.69;6213.0
M;4.806666666666667;6213.0
M;4.483333333333333;6213.0
M;4.336666666666667;6214.0
M;4.8100000000000005;6214.0
M;4.62;6215.0
M;4.783333333333333;6215.0
M;4.8100000000000005;6216.0
M;4.9;6216.0
M;4.61;6217.0
M;4.486666666666666;6217.0
M;4.726666666666668;6218.0
M;4.8133333333333335;6218.0
M;4.819999999999999;6218.0
M;4.37;6218.0
M;4.6033333333333335;6219.0
M;4.623333333333333;6219.0
M;4.633333333333334;6219.0
M;4.826666666666667;6219.0
M;4.79;6220.0
M;4.863333333333333;6220.0
M;4.676666666666667;6220.0
M;4.913333333333333;6220.0
M;4.776666666666667;6220.0
M;4.463333333333334;6220.0
M;4.573333333333333;6221.0
M;4.1466666666666665;6221.0
M;4.8133333333333335;6221.0
M;5.010000000000001;6222.0
M;4.71;6223.0
M;5.0;6224.0
M;4.84;6224.0
K;4.6466666666666665;6224.0
M;4.7733333333333325;6224.0
M;4.8133333333333335;6224.0
M;4.760000000000001;6224.0
M;4.8;6224.0
M;4.86;6224.0
M;4.713333333333334;6225.0
M;4.806666666666667;6225.0
M;4.62;6225.0
K;4.713333333333334;6226.0
K;4.8;6226.0
M;4.926666666666667;6227.0
M;4.833333333333333;6227.0
M;4.84;6227.0
M;4.8;6227.0
M;4.85;6227.0
M;4.916666666666667;6228.0
M;4.886666666666667;6228.0
M;4.78;6228.0
M;4.66;6228.0
M;4.3533333333333335;6229.0
M;4.833333333333333;6229.0
M;4.84;6229.0
M;4.873333333333333;6229.0
M;4.75;6230.0
M;4.733333333333333;6231.0
M;4.510000000000001;6232.0
M;4.8;6232.0
M;4.883333333333334;6233.0
M;4.92;6233.0
M;4.766666666666667;6234.0
M;4.703333333333333;6234.0
M;4.75;6234.0
M;5.02;6234.0
M;4.7733333333333325;6235.0
M;4.526666666666667;6235.0
M;4.796666666666667;6235.0
M;4.846666666666667;6236.0
M;4.826666666666667;6237.0
K;4.816666666666666;6237.0
M;5.13;6237.0
M;4.92;6237.0
M;4.79;6238.0
M;4.803333333333333;6238.0
M;4.86;6238.0
M;4.876666666666667;6238.0
M;4.806666666666667;6239.0
M;4.923333333333333;6239.0
M;4.593333333333334;6239.0
M;4.726666666666668;6240.0
M;4.883333333333334;6240.0
M;4.85;6240.0
M;4.943333333333333;6240.0
M;4.83;6241.0
M;4.586666666666667;6242.0
M;4.746666666666667;6242.0
K;4.826666666666667;6242.0
M;4.746666666666667;6242.0
M;4.713333333333334;6243.0
M;4.653333333333333;6243.0
K;4.806666666666667;6243.0
M;4.973333333333333;6243.0
M;4.59;6244.0
M;4.633333333333334;6244.0
M;4.823333333333333;6245.0
M;4.84;6245.0
M;4.876666666666667;6245.0
M;4.703333333333333;6245.0
M;4.833333333333333;6245.0
M;4.696666666666667;6245.0
M;5.0233333333333325;6246.0
M;4.7733333333333325;6246.0
M;4.59;6247.0
M;4.923333333333333;6247.0
M;4.843333333333334;6248.0
M;4.836666666666667;6250.0
M;4.623333333333333;6250.0
M;4.816666666666666;6250.0
M;4.863333333333333;6251.0
M;4.986666666666666;6251.0
M;4.9366666666666665;6252.0
M;4.983333333333333;6253.0
M;5.096666666666667;6254.0
M;4.806666666666667;6255.0
M;4.6066666666666665;6255.0
K;4.77;6256.0
M;4.913333333333333;6256.0
M;4.956666666666666;6256.0
M;4.85;6256.0
K;4.806666666666667;6256.0
M;4.793333333333334;6256.0
M;4.916666666666667;6256.0
M;4.866666666666666;6257.0
M;4.88;6258.0
M;4.8966666666666665;6258.0
M;4.8;6258.0
K;5.136666666666667;6259.0
M;4.71;6259.0
M;4.746666666666667;6259.0
K;4.726666666666668;6259.0
K;4.833333333333333;6259.0
M;4.536666666666666;6260.0
M;4.703333333333333;6262.0
M;4.883333333333334;6262.0
M;4.673333333333333;6263.0
M;4.926666666666667;6263.0
M;4.86;6263.0
M;4.696666666666667;6264.0
K;4.583333333333333;6264.0
M;4.883333333333334;6264.0
M;4.930000000000001;6264.0
M;4.906666666666666;6265.0
M;4.66;6265.0
M;4.65;6265.0
M;4.930000000000001;6266.0
M;4.976666666666668;6266.0
M;4.796666666666667;6267.0
M;4.63;6267.0
M;4.5600000000000005;6267.0
K;4.786666666666666;6267.0
M;4.663333333333333;6269.0
M;4.83;6269.0
M;4.75;6270.0
M;4.123333333333333;6271.0
M;4.806666666666667;6271.0
M;4.533333333333333;6271.0
M;4.91;6272.0
M;4.343333333333334;6272.0
M;4.88;6272.0
M;4.903333333333333;6272.0
M;5.08;6273.0
M;4.863333333333333;6274.0
M;4.963333333333334;6274.0
K;4.89;6274.0
M;4.7733333333333325;6275.0
M;4.8933333333333335;6275.0
M;4.8;6275.0
K;4.963333333333334;6275.0
K;4.8;6275.0
M;4.92;6275.0
M;4.863333333333333;6276.0
M;4.91;6276.0
M;4.843333333333334;6276.0
M;4.6433333333333335;6277.0
M;4.933333333333334;6278.0
M;4.733333333333333;6278.0
M;4.793333333333334;6278.0
M;4.886666666666667;6278.0
M;4.58;6279.0
M;4.876666666666667;6280.0
K;4.79;6280.0
M;4.966666666666667;6281.0
M;4.663333333333333;6281.0
M;4.6466666666666665;6281.0
M;4.346666666666667;6282.0
M;5.003333333333333;6282.0
M;4.886666666666667;6282.0
M;4.47;6283.0
M;4.663333333333333;6283.0
M;4.8966666666666665;6284.0
M;4.8;6284.0
M;4.363333333333333;6284.0
M;4.713333333333334;6285.0
M;4.873333333333333;6285.0
M;4.89;6285.0
M;4.903333333333333;6285.0
M;4.823333333333333;6285.0
K;4.760000000000001;6287.0
M;4.453333333333333;6287.0
M;4.930000000000001;6288.0
M;4.923333333333333;6289.0
M;4.883333333333334;6290.0
M;4.976666666666668;6290.0
M;4.743333333333334;6290.0
M;5.173333333333333;6290.0
M;4.666666666666667;6291.0
M;4.996666666666667;6292.0
M;4.913333333333333;6292.0
M;4.736666666666666;6292.0
M;4.806666666666667;6292.0
K;4.84;6295.0
M;4.993333333333334;6295.0
M;4.786666666666666;6295.0
M;4.966666666666667;6295.0
K;4.943333333333333;6296.0
M;4.663333333333333;6296.0
M;5.03;6297.0
M;4.87;6297.0
K;4.79;6300.0
M;4.653333333333333;6300.0
M;4.903333333333333;6300.0
M;4.46;6301.0
K;4.736666666666666;6301.0
M;5.293333333333334;6302.0
M;4.966666666666667;6302.0
M;4.85;6302.0
M;5.096666666666667;6302.0
M;4.9366666666666665;6302.0
M;4.92;6302.0
K;4.85;6304.0
M;4.713333333333334;6304.0
M;4.843333333333334;6304.0
M;4.8133333333333335;6306.0
M;5.096666666666667;6306.0
M;4.473333333333333;6306.0
K;4.886666666666667;6306.0
M;4.946666666666667;6307.0
M;4.819999999999999;6307.0
M;4.836666666666667;6309.0
M;4.596666666666667;6309.0
M;4.88;6310.0
K;4.786666666666666;6310.0
M;4.833333333333333;6310.0
M;4.916666666666667;6311.0
K;4.8;6311.0
M;4.87;6312.0
M;4.989999999999999;6312.0
M;4.173333333333334;6314.0
K;5.073333333333333;6315.0
K;4.833333333333333;6315.0
M;5.073333333333333;6315.0
M;4.726666666666668;6316.0
K;4.786666666666666;6317.0
K;4.84;6318.0
M;4.873333333333333;6318.0
M;4.733333333333333;6318.0
M;4.526666666666667;6319.0
M;4.983333333333333;6319.0
M;4.569999999999999;6319.0
M;4.94;6319.0
M;4.8933333333333335;6320.0
M;4.883333333333334;6320.0
M;4.946666666666667;6321.0
M;4.796666666666667;6323.0
M;4.866666666666666;6323.0
M;4.986666666666666;6324.0
M;5.02;6325.0
M;4.67;6325.0
K;4.5633333333333335;6325.0
M;4.836666666666667;6325.0
M;4.7733333333333325;6325.0
M;4.8100000000000005;6326.0
M;4.83;6326.0
M;4.59;6327.0
M;4.833333333333333;6327.0
M;4.586666666666667;6329.0
M;4.91;6329.0
M;4.3566666666666665;6329.0
K;5.03;6329.0
M;4.963333333333334;6329.0
M;4.8100000000000005;6329.0
M;4.71;6329.0
M;4.8133333333333335;6330.0
M;5.016666666666667;6330.0
M;4.8100000000000005;6330.0
M;5.016666666666667;6330.0
M;4.783333333333333;6330.0
M;4.77;6331.0
M;4.843333333333334;6331.0
M;4.913333333333333;6331.0
M;4.94;6332.0
M;5.206666666666666;6332.0
M;4.836666666666667;6332.0
M;4.683333333333334;6332.0
M;4.9366666666666665;6333.0
K;5.036666666666666;6333.0
M;4.826666666666667;6333.0
M;4.926666666666667;6334.0
K;4.796666666666667;6334.0
M;4.64;6334.0
M;4.733333333333333;6334.0
M;4.933333333333334;6335.0
M;4.8533333333333335;6335.0
K;4.566666666666666;6336.0
K;4.843333333333334;6336.0
M;4.92;6336.0
M;4.863333333333333;6337.0
M;5.073333333333333;6338.0
M;4.61;6338.0
M;4.6066666666666665;6338.0
M;4.739999999999999;6338.0
M;4.723333333333333;6338.0
M;4.8533333333333335;6339.0
M;4.956666666666666;6339.0
K;4.903333333333333;6339.0
M;4.743333333333334;6340.0
M;4.98;6340.0
M;4.796666666666667;6340.0
M;4.91;6341.0
K;4.953333333333333;6341.0
M;4.973333333333333;6341.0
M;5.03;6342.0
M;5.02;6342.0
M;4.943333333333333;6342.0
M;4.836666666666667;6342.0
M;4.8966666666666665;6342.0
M;4.760000000000001;6343.0
M;4.953333333333333;6343.0
M;4.846666666666667;6344.0
M;4.989999999999999;6345.0
M;4.753333333333333;6345.0
M;4.903333333333333;6346.0
M;4.616666666666666;6346.0
M;4.9366666666666665;6347.0
M;4.456666666666666;6347.0
M;4.716666666666667;6347.0
M;4.983333333333333;6348.0
M;4.973333333333333;6348.0
M;4.47;6348.0
M;4.503333333333333;6349.0
M;4.87;6350.0
M;5.043333333333334;6350.0
M;4.843333333333334;6350.0
M;4.87;6351.0
M;4.85;6351.0
M;4.6866666666666665;6352.0
K;4.556666666666667;6352.0
K;4.793333333333334;6353.0
M;4.723333333333333;6353.0
M;4.903333333333333;6353.0
M;4.956666666666666;6353.0
M;4.946666666666667;6354.0
M;4.94;6354.0
M;5.09;6354.0
M;4.66;6354.0
M;4.8100000000000005;6354.0
M;5.066666666666666;6355.0
M;5.0633333333333335;6355.0
M;4.973333333333333;6356.0
K;4.8133333333333335;6356.0
M;4.923333333333333;6357.0
M;4.956666666666666;6359.0
M;4.86;6359.0
M;4.923333333333333;6359.0
M;5.1;6359.0
M;5.183333333333334;6360.0
M;4.943333333333333;6360.0
M;4.95;6360.0
M;4.886666666666667;6360.0
M;5.183333333333334;6361.0
M;4.933333333333334;6361.0
M;4.796666666666667;6361.0
K;5.086666666666667;6361.0
M;4.836666666666667;6362.0
M;5.136666666666667;6362.0
M;4.903333333333333;6362.0
M;5.066666666666666;6362.0
M;4.576666666666667;6363.0
M;4.72;6364.0
M;4.95;6364.0
M;4.85;6364.0
M;4.8933333333333335;6365.0
K;4.946666666666667;6365.0
M;4.63;6365.0
M;4.573333333333333;6367.0
M;4.85;6367.0
M;4.923333333333333;6367.0
M;5.0233333333333325;6367.0
M;4.986666666666666;6368.0
K;5.096666666666667;6368.0
K;4.776666666666667;6369.0
M;4.866666666666666;6370.0
M;4.8;6370.0
M;5.053333333333333;6371.0
M;5.260000000000001;6371.0
K;4.826666666666667;6371.0
M;5.016666666666667;6372.0
M;4.85;6372.0
M;4.69;6372.0
M;4.71;6372.0
M;4.836666666666667;6373.0
M;4.966666666666667;6373.0
M;4.8100000000000005;6374.0
M;4.85;6374.0
M;5.09;6374.0
K;4.9366666666666665;6374.0
M;5.013333333333334;6375.0
M;4.8133333333333335;6375.0
M;4.576666666666667;6375.0
M;4.989999999999999;6376.0
M;4.823333333333333;6376.0
M;4.819999999999999;6376.0
K;4.736666666666666;6377.0
M;5.180000000000001;6377.0
M;5.12;6377.0
M;5.086666666666667;6377.0
M;4.819999999999999;6378.0
M;4.996666666666667;6378.0
M;4.8566666666666665;6378.0
M;4.65;6378.0
M;5.086666666666667;6378.0
M;5.033333333333333;6378.0
M;4.89;6379.0
M;4.8933333333333335;6379.0
M;4.956666666666666;6381.0
M;4.95;6382.0
M;4.946666666666667;6382.0
M;4.8133333333333335;6382.0
M;4.36;6383.0
M;4.836666666666667;6383.0
K;5.156666666666666;6383.0
M;5.0600000000000005;6383.0
M;4.616666666666666;6384.0
M;4.8100000000000005;6384.0
M;4.86;6384.0
K;4.86;6385.0
K;4.846666666666667;6385.0
M;4.816666666666666;6386.0
M;4.98;6386.0
M;4.71;6386.0
M;5.069999999999999;6387.0
M;4.983333333333333;6387.0
M;4.333333333333333;6388.0
M;5.176666666666667;6389.0
M;4.976666666666668;6389.0
M;4.72;6389.0
M;4.946666666666667;6390.0
M;4.8100000000000005;6390.0
M;5.073333333333333;6392.0
M;5.0633333333333335;6393.0
M;4.88;6393.0
M;5.0233333333333325;6393.0
M;5.006666666666666;6394.0
M;4.84;6394.0
M;4.89;6395.0
M;4.783333333333333;6395.0
M;5.136666666666667;6396.0
M;4.803333333333333;6396.0
M;4.816666666666666;6396.0
M;4.976666666666668;6397.0
M;4.993333333333334;6397.0
M;4.823333333333333;6398.0
M;4.883333333333334;6399.0
M;5.046666666666667;6399.0
M;4.973333333333333;6399.0
K;4.7;6399.0
M;4.763333333333334;6400.0
M;4.806666666666667;6400.0
K;4.8100000000000005;6400.0
M;4.86;6401.0
M;4.946666666666667;6401.0
M;4.84;6401.0
M;4.916666666666667;6401.0
M;4.726666666666668;6402.0
M;4.9;6402.0
M;4.906666666666666;6404.0
M;4.97;6405.0
M;4.83;6405.0
M;4.886666666666667;6405.0
M;4.85;6406.0
M;5.12;6406.0
M;4.863333333333333;6406.0
M;4.8933333333333335;6408.0
M;5.026666666666667;6408.0
M;4.593333333333334;6408.0
M;4.756666666666666;6408.0
K;4.98;6409.0
M;4.876666666666667;6409.0
M;4.89;6409.0
M;4.55;6410.0
M;4.823333333333333;6410.0
M;5.053333333333333;6410.0
M;4.59;6412.0
M;4.546666666666667;6413.0
M;4.923333333333333;6414.0
M;4.763333333333334;6415.0
M;4.943333333333333;6415.0
K;4.69;6416.0
M;5.1866666666666665;6417.0
M;5.46;6418.0
K;4.866666666666666;6418.0
M;4.743333333333334;6418.0
M;4.92;6420.0
M;5.0600000000000005;6421.0
M;4.723333333333333;6422.0
M;5.083333333333333;6422.0
M;5.010000000000001;6422.0
M;4.866666666666666;6422.0
M;4.943333333333333;6423.0
M;4.97;6423.0
M;4.946666666666667;6424.0
M;4.8100000000000005;6427.0
M;5.293333333333334;6427.0
M;4.94;6427.0
M;5.056666666666667;6428.0
M;4.83;6428.0
M;4.989999999999999;6429.0
K;4.886666666666667;6429.0
M;4.946666666666667;6429.0
M;4.903333333333333;6429.0
M;4.943333333333333;6429.0
K;5.1866666666666665;6430.0
M;4.876666666666667;6430.0
M;4.983333333333333;6430.0
M;4.916666666666667;6430.0
K;4.97;6430.0
M;4.816666666666666;6431.0
K;4.86;6431.0
M;5.163333333333333;6431.0
M;5.003333333333333;6431.0
M;5.2733333333333325;6432.0
M;4.87;6432.0
M;4.886666666666667;6432.0
M;5.183333333333334;6432.0
M;4.913333333333333;6433.0
M;4.793333333333334;6434.0
M;4.92;6434.0
M;4.823333333333333;6435.0
M;5.176666666666667;6435.0
M;4.833333333333333;6435.0
M;4.786666666666666;6436.0
M;5.03;6436.0
M;5.1;6436.0
M;4.963333333333334;6437.0
K;4.593333333333334;6437.0
M;5.09;6437.0
M;5.1466666666666665;6437.0
M;4.84;6437.0
M;5.1466666666666665;6437.0
M;4.8966666666666665;6438.0
K;4.98;6438.0
M;4.739999999999999;6438.0
K;4.946666666666667;6438.0
M;5.05;6439.0
M;4.84;6439.0
M;4.8566666666666665;6440.0
M;4.943333333333333;6440.0
M;5.15;6440.0
M;5.386666666666667;6440.0
M;4.873333333333333;6441.0
K;4.836666666666667;6441.0
K;4.996666666666667;6442.0
M;4.903333333333333;6442.0
M;4.923333333333333;6442.0
M;4.83;6442.0
M;4.993333333333334;6442.0
M;4.676666666666667;6443.0
M;4.6433333333333335;6443.0
M;4.91;6444.0
M;4.666666666666667;6444.0
M;5.3566666666666665;6445.0
M;4.78;6446.0
M;4.766666666666667;6447.0
K;4.96;6447.0
M;4.993333333333334;6448.0
M;4.833333333333333;6448.0
M;4.836666666666667;6450.0
M;4.843333333333334;6451.0
M;5.02;6452.0
K;4.96;6452.0
M;4.963333333333334;6452.0
M;4.54;6452.0
K;5.013333333333334;6453.0
M;4.786666666666666;6454.0
M;5.056666666666667;6454.0
M;5.133333333333334;6454.0
M;4.973333333333333;6456.0
M;4.993333333333334;6456.0
M;5.253333333333333;6456.0
M;4.873333333333333;6456.0
M;4.793333333333334;6456.0
M;4.886666666666667;6457.0
M;5.363333333333333;6457.0
M;4.510000000000001;6458.0
M;5.136666666666667;6458.0
M;4.876666666666667;6458.0
M;5.253333333333333;6458.0
M;4.94;6458.0
M;4.72;6458.0
K;5.136666666666667;6458.0
M;5.1866666666666665;6459.0
M;5.166666666666667;6459.0
M;4.676666666666667;6459.0
M;4.94;6460.0
K;4.819999999999999;6460.0
M;4.776666666666667;6460.0
M;5.27;6461.0
K;4.966666666666667;6461.0
M;4.98;6463.0
M;5.006666666666666;6463.0
M;5.1;6463.0
M;4.97;6464.0
